probability,true_label,species
0.5032448,1.0,Azadirachta indica
0.49421465,0.0,Azadirachta indica
0.5247696,0.0,Azadirachta indica
0.51179326,1.0,Azadirachta indica
0.5014123,0.0,Azadirachta indica
0.5095147,1.0,Azadirachta indica
0.50683135,0.0,Azadirachta indica
0.49415568,1.0,Azadirachta indica
0.5150468,0.0,Azadirachta indica
0.5301995,0.0,Azadirachta indica
0.5195747,0.0,Azadirachta indica
0.50669974,0.0,Azadirachta indica
0.5120819,1.0,Azadirachta indica
0.5258642,1.0,Azadirachta indica
0.5094173,1.0,Azadirachta indica
0.51647615,0.0,Azadirachta indica
0.5174956,0.0,Azadirachta indica
0.5094218,1.0,Azadirachta indica
0.48110056,0.0,Azadirachta indica
0.50295156,0.0,Azadirachta indica
0.5244148,0.0,Azadirachta indica
0.51442593,1.0,Azadirachta indica
0.5128684,1.0,Azadirachta indica
0.5259695,0.0,Azadirachta indica
0.5076006,1.0,Azadirachta indica
0.51939267,0.0,Azadirachta indica
0.51104623,0.0,Azadirachta indica
0.5043558,0.0,Azadirachta indica
0.49720135,0.0,Azadirachta indica
0.5554935,0.0,Azadirachta indica
0.5010427,1.0,Azadirachta indica
0.5128044,1.0,Azadirachta indica
0.5281565,0.0,Azadirachta indica
0.5533247,1.0,Azadirachta indica
0.49981743,0.0,Azadirachta indica
0.50536394,0.0,Azadirachta indica
0.5069246,1.0,Azadirachta indica
0.47638974,1.0,Azadirachta indica
0.52393335,1.0,Azadirachta indica
0.49173215,1.0,Azadirachta indica
0.52658206,0.0,Azadirachta indica
0.48205093,1.0,Azadirachta indica
0.53052825,0.0,Azadirachta indica
0.5606197,1.0,Azadirachta indica
0.5347751,1.0,Azadirachta indica
0.52667564,0.0,Azadirachta indica
0.55419916,0.0,Azadirachta indica
0.50667053,0.0,Azadirachta indica
0.51468784,0.0,Azadirachta indica
0.5200144,1.0,Azadirachta indica
0.5054847,0.0,Azadirachta indica
0.539575,0.0,Azadirachta indica
0.5093407,0.0,Azadirachta indica
0.49959192,0.0,Azadirachta indica
0.50759715,1.0,Azadirachta indica
0.506104,0.0,Azadirachta indica
0.531616,0.0,Azadirachta indica
0.45959485,0.0,Azadirachta indica
0.5301177,0.0,Azadirachta indica
0.54458404,1.0,Azadirachta indica
0.5287549,0.0,Azadirachta indica
0.5009165,0.0,Azadirachta indica
0.5075128,1.0,Azadirachta indica
0.50355154,1.0,Azadirachta indica
0.5311984,1.0,Azadirachta indica
0.5510162,0.0,Azadirachta indica
0.5112551,1.0,Azadirachta indica
0.49342605,0.0,Azadirachta indica
0.53299934,0.0,Azadirachta indica
0.5005598,1.0,Azadirachta indica
0.5065656,0.0,Azadirachta indica
0.5153017,0.0,Azadirachta indica
0.51178545,0.0,Azadirachta indica
0.5364023,0.0,Azadirachta indica
0.48110366,1.0,Azadirachta indica
0.5241558,0.0,Azadirachta indica
0.56372654,1.0,Azadirachta indica
0.5308104,1.0,Azadirachta indica
0.49744454,0.0,Azadirachta indica
0.49007925,0.0,Azadirachta indica
0.5223702,0.0,Azadirachta indica
0.5227895,1.0,Azadirachta indica
0.49673852,0.0,Azadirachta indica
0.5249283,0.0,Azadirachta indica
0.50329804,1.0,Azadirachta indica
0.49703166,1.0,Azadirachta indica
0.5032357,0.0,Azadirachta indica
0.51427746,0.0,Azadirachta indica
0.5587539,1.0,Azadirachta indica
0.5208926,0.0,Azadirachta indica
0.5179471,0.0,Azadirachta indica
0.5093569,1.0,Azadirachta indica
0.5216767,0.0,Azadirachta indica
0.50984406,0.0,Azadirachta indica
0.49604833,0.0,Azadirachta indica
0.5097208,0.0,Azadirachta indica
0.5448855,1.0,Azadirachta indica
0.50685143,1.0,Azadirachta indica
0.51388156,0.0,Azadirachta indica
0.5041906,0.0,Azadirachta indica
0.54348665,0.0,Azadirachta indica
0.52343947,0.0,Azadirachta indica
0.5028522,1.0,Azadirachta indica
0.51934433,0.0,Azadirachta indica
0.5120029,0.0,Azadirachta indica
0.49721855,0.0,Azadirachta indica
0.50638646,1.0,Azadirachta indica
0.5260221,0.0,Azadirachta indica
0.50531715,0.0,Azadirachta indica
0.5188461,0.0,Azadirachta indica
0.5211766,1.0,Azadirachta indica
0.5047398,1.0,Azadirachta indica
0.5290279,1.0,Azadirachta indica
0.5196402,0.0,Azadirachta indica
0.4743004,0.0,Azadirachta indica
0.5347977,0.0,Azadirachta indica
0.56692684,0.0,Azadirachta indica
0.5387669,0.0,Azadirachta indica
0.51257396,1.0,Azadirachta indica
0.51973486,0.0,Azadirachta indica
0.50124913,1.0,Azadirachta indica
0.5334125,0.0,Azadirachta indica
0.5403289,1.0,Azadirachta indica
0.5174765,1.0,Azadirachta indica
0.51331586,0.0,Azadirachta indica
0.537395,1.0,Azadirachta indica
0.5023476,0.0,Azadirachta indica
0.51293486,0.0,Azadirachta indica
0.5341086,1.0,Azadirachta indica
0.50445056,1.0,Azadirachta indica
0.5336628,0.0,Azadirachta indica
0.4979724,0.0,Azadirachta indica
0.5248133,0.0,Azadirachta indica
0.5085602,1.0,Azadirachta indica
0.4896477,1.0,Azadirachta indica
0.5210573,1.0,Azadirachta indica
0.54572695,0.0,Azadirachta indica
0.51604784,1.0,Azadirachta indica
0.5159268,0.0,Azadirachta indica
0.55696106,0.0,Azadirachta indica
0.52912444,1.0,Azadirachta indica
0.5082294,0.0,Azadirachta indica
0.5619204,1.0,Azadirachta indica
0.5325081,0.0,Azadirachta indica
0.5019746,0.0,Azadirachta indica
0.5482568,0.0,Azadirachta indica
0.51385033,1.0,Azadirachta indica
0.49786672,0.0,Azadirachta indica
0.5325755,1.0,Azadirachta indica
0.53536785,1.0,Azadirachta indica
0.52244675,1.0,Azadirachta indica
0.51356614,0.0,Azadirachta indica
0.5046346,1.0,Azadirachta indica
0.51519537,0.0,Azadirachta indica
0.53974444,0.0,Azadirachta indica
0.51401126,0.0,Azadirachta indica
0.513669,1.0,Azadirachta indica
0.5080886,1.0,Azadirachta indica
0.5169798,0.0,Azadirachta indica
0.5131524,1.0,Azadirachta indica
0.5160667,1.0,Azadirachta indica
0.5030012,1.0,Azadirachta indica
0.49893486,0.0,Azadirachta indica
0.5219699,1.0,Azadirachta indica
0.5215582,1.0,Azadirachta indica
0.5261772,1.0,Azadirachta indica
0.52198035,1.0,Azadirachta indica
0.5272137,1.0,Azadirachta indica
0.54426205,1.0,Azadirachta indica
0.52743316,0.0,Azadirachta indica
0.51928115,1.0,Azadirachta indica
0.5205526,0.0,Azadirachta indica
0.5333865,1.0,Azadirachta indica
0.5022671,1.0,Azadirachta indica
0.51415485,1.0,Azadirachta indica
0.51657796,0.0,Azadirachta indica
0.52334964,1.0,Azadirachta indica
0.49018177,0.0,Azadirachta indica
0.5038796,1.0,Azadirachta indica
0.50762755,0.0,Azadirachta indica
0.51255655,0.0,Azadirachta indica
0.5153939,1.0,Azadirachta indica
0.49778482,1.0,Azadirachta indica
0.51504177,1.0,Azadirachta indica
0.5312846,1.0,Azadirachta indica
0.50936735,0.0,Azadirachta indica
0.50059515,0.0,Azadirachta indica
0.5197817,1.0,Azadirachta indica
0.5251629,0.0,Azadirachta indica
0.50719804,1.0,Azadirachta indica
0.49370936,1.0,Azadirachta indica
0.50785184,0.0,Azadirachta indica
0.49635088,0.0,Azadirachta indica
0.5130314,0.0,Azadirachta indica
0.5155238,0.0,Azadirachta indica
0.51240665,0.0,Azadirachta indica
0.5417258,0.0,Azadirachta indica
0.48873043,0.0,Azadirachta indica
0.5036061,0.0,Azadirachta indica
0.49479908,1.0,Azadirachta indica
0.519504,1.0,Azadirachta indica
0.5192152,1.0,Azadirachta indica
0.50106305,1.0,Azadirachta indica
0.4750144,1.0,Azadirachta indica
0.5033185,0.0,Azadirachta indica
0.50222754,0.0,Azadirachta indica
0.51796514,0.0,Azadirachta indica
0.5048481,0.0,Azadirachta indica
0.5218792,0.0,Azadirachta indica
0.50312126,0.0,Azadirachta indica
0.49894223,1.0,Azadirachta indica
0.5193219,0.0,Azadirachta indica
0.50970966,0.0,Azadirachta indica
0.5347103,1.0,Azadirachta indica
0.5268097,1.0,Azadirachta indica
0.5180701,1.0,Azadirachta indica
0.50161934,0.0,Azadirachta indica
0.50417817,0.0,Azadirachta indica
0.50817263,0.0,Azadirachta indica
0.511272,0.0,Azadirachta indica
0.4835219,1.0,Azadirachta indica
0.5100097,0.0,Azadirachta indica
0.46718127,1.0,Azadirachta indica
0.50871927,0.0,Azadirachta indica
0.50189996,0.0,Azadirachta indica
0.4896191,0.0,Azadirachta indica
0.5294204,0.0,Azadirachta indica
0.5325116,1.0,Azadirachta indica
0.5147698,1.0,Azadirachta indica
0.5217744,1.0,Azadirachta indica
0.5280759,0.0,Azadirachta indica
0.5182689,0.0,Azadirachta indica
0.5300512,0.0,Azadirachta indica
0.51625055,0.0,Azadirachta indica
0.5098711,1.0,Azadirachta indica
0.5342946,0.0,Azadirachta indica
0.51239234,1.0,Azadirachta indica
0.53759986,0.0,Azadirachta indica
0.51892287,0.0,Azadirachta indica
0.5036418,0.0,Azadirachta indica
0.5139423,0.0,Azadirachta indica
0.5336788,0.0,Azadirachta indica
0.5162493,0.0,Azadirachta indica
0.4935847,0.0,Azadirachta indica
0.49634585,1.0,Azadirachta indica
0.51083624,0.0,Azadirachta indica
0.5166533,0.0,Azadirachta indica
0.52001345,0.0,Azadirachta indica
0.52606714,1.0,Azadirachta indica
0.5236013,0.0,Azadirachta indica
0.5156492,1.0,Azadirachta indica
0.49785325,1.0,Azadirachta indica
0.5039506,0.0,Azadirachta indica
0.5258194,1.0,Azadirachta indica
0.5026126,1.0,Azadirachta indica
0.5163554,0.0,Azadirachta indica
0.50205016,1.0,Azadirachta indica
0.5274672,0.0,Azadirachta indica
0.53725576,0.0,Azadirachta indica
0.5160508,0.0,Azadirachta indica
0.5185945,1.0,Azadirachta indica
0.5136407,1.0,Azadirachta indica
0.5495108,0.0,Azadirachta indica
0.5392556,0.0,Azadirachta indica
0.5247198,0.0,Azadirachta indica
0.51044476,0.0,Azadirachta indica
0.51736104,0.0,Azadirachta indica
0.4986913,1.0,Azadirachta indica
0.513672,1.0,Azadirachta indica
0.51513916,1.0,Azadirachta indica
0.51459116,1.0,Azadirachta indica
0.523025,1.0,Azadirachta indica
0.5148343,0.0,Azadirachta indica
0.52547014,0.0,Azadirachta indica
0.5358834,1.0,Azadirachta indica
0.49744394,1.0,Azadirachta indica
0.52111906,0.0,Azadirachta indica
0.51957977,0.0,Azadirachta indica
0.5062054,0.0,Azadirachta indica
0.49765182,0.0,Azadirachta indica
0.5461175,0.0,Azadirachta indica
0.50214773,0.0,Azadirachta indica
0.5239653,0.0,Azadirachta indica
0.5148901,1.0,Azadirachta indica
0.51131743,0.0,Azadirachta indica
0.51911783,0.0,Azadirachta indica
0.52171654,1.0,Azadirachta indica
0.5044257,0.0,Azadirachta indica
0.5368892,0.0,Azadirachta indica
0.5106811,1.0,Azadirachta indica
0.52114004,0.0,Azadirachta indica
0.50550604,0.0,Azadirachta indica
0.515966,0.0,Azadirachta indica
0.5116256,0.0,Azadirachta indica
0.53778017,0.0,Azadirachta indica
0.49838543,1.0,Azadirachta indica
0.5227202,0.0,Azadirachta indica
0.5193502,1.0,Azadirachta indica
0.4796893,0.0,Azadirachta indica
0.5444777,0.0,Azadirachta indica
0.5164587,1.0,Azadirachta indica
0.5168846,0.0,Azadirachta indica
0.5251565,0.0,Azadirachta indica
0.5401438,0.0,Azadirachta indica
0.49847645,1.0,Azadirachta indica
0.50516564,0.0,Azadirachta indica
0.5265341,1.0,Azadirachta indica
0.5132628,0.0,Azadirachta indica
0.5117571,1.0,Azadirachta indica
0.5107408,0.0,Azadirachta indica
0.50557643,0.0,Azadirachta indica
0.49734366,0.0,Azadirachta indica
0.51755685,0.0,Azadirachta indica
0.50699794,0.0,Azadirachta indica
0.51389885,1.0,Azadirachta indica
0.50424653,1.0,Azadirachta indica
0.5358055,0.0,Azadirachta indica
0.5002878,0.0,Azadirachta indica
0.52610886,0.0,Azadirachta indica
0.49602944,1.0,Azadirachta indica
0.5032832,0.0,Azadirachta indica
0.51171774,0.0,Azadirachta indica
0.50081986,1.0,Azadirachta indica
0.49598745,1.0,Azadirachta indica
0.49677074,1.0,Azadirachta indica
0.5156637,0.0,Azadirachta indica
0.519526,0.0,Azadirachta indica
0.52453315,0.0,Azadirachta indica
0.5297073,1.0,Azadirachta indica
0.5176928,1.0,Azadirachta indica
0.532254,0.0,Azadirachta indica
0.5212145,1.0,Azadirachta indica
0.53505015,1.0,Azadirachta indica
0.4950931,0.0,Azadirachta indica
0.5127254,0.0,Azadirachta indica
0.5256844,1.0,Azadirachta indica
0.49590993,0.0,Azadirachta indica
0.5139726,0.0,Azadirachta indica
0.50653845,0.0,Azadirachta indica
0.48736465,0.0,Azadirachta indica
0.5159895,1.0,Azadirachta indica
0.53342533,0.0,Azadirachta indica
0.47870243,1.0,Azadirachta indica
0.543668,1.0,Azadirachta indica
0.53158593,1.0,Azadirachta indica
0.5362878,1.0,Azadirachta indica
0.5030193,1.0,Azadirachta indica
0.5266554,1.0,Azadirachta indica
0.5552428,1.0,Azadirachta indica
0.5409657,0.0,Azadirachta indica
0.5103189,0.0,Azadirachta indica
0.539209,1.0,Azadirachta indica
0.51301163,0.0,Azadirachta indica
0.529925,1.0,Azadirachta indica
0.5083992,0.0,Azadirachta indica
0.5063405,1.0,Azadirachta indica
0.50461227,0.0,Azadirachta indica
0.49802497,0.0,Azadirachta indica
0.5128456,0.0,Azadirachta indica
0.5073012,1.0,Azadirachta indica
0.5131032,0.0,Azadirachta indica
0.51461107,0.0,Azadirachta indica
0.5326166,0.0,Azadirachta indica
0.5422629,1.0,Azadirachta indica
0.52084005,0.0,Azadirachta indica
0.50250083,0.0,Azadirachta indica
0.51827896,0.0,Azadirachta indica
0.54367197,0.0,Azadirachta indica
0.54457915,1.0,Azadirachta indica
0.51260453,0.0,Azadirachta indica
0.51928115,1.0,Azadirachta indica
0.49754873,1.0,Azadirachta indica
0.51938,1.0,Azadirachta indica
0.47644722,1.0,Azadirachta indica
0.50894403,1.0,Azadirachta indica
0.53075635,0.0,Azadirachta indica
0.50149745,1.0,Azadirachta indica
0.49837464,0.0,Azadirachta indica
0.5147323,1.0,Azadirachta indica
0.5124009,0.0,Azadirachta indica
0.5266717,0.0,Azadirachta indica
0.5116374,1.0,Azadirachta indica
0.5199353,0.0,Azadirachta indica
0.52075887,0.0,Azadirachta indica
0.4993751,0.0,Azadirachta indica
0.5090051,0.0,Azadirachta indica
0.54390574,0.0,Azadirachta indica
0.5216549,0.0,Azadirachta indica
0.5394744,1.0,Azadirachta indica
0.5152606,0.0,Azadirachta indica
0.53044707,1.0,Azadirachta indica
0.5060989,1.0,Azadirachta indica
0.518988,0.0,Azadirachta indica
0.5427036,0.0,Azadirachta indica
0.53391707,0.0,Azadirachta indica
0.517617,1.0,Azadirachta indica
0.51430976,0.0,Azadirachta indica
0.51815575,1.0,Azadirachta indica
0.5189123,0.0,Azadirachta indica
0.49848795,0.0,Azadirachta indica
0.53745234,1.0,Azadirachta indica
0.5074417,0.0,Azadirachta indica
0.5043997,1.0,Azadirachta indica
0.51169527,1.0,Azadirachta indica
0.53187263,0.0,Azadirachta indica
0.5091128,0.0,Azadirachta indica
0.5109185,0.0,Azadirachta indica
0.52380764,1.0,Azadirachta indica
0.5124838,1.0,Azadirachta indica
0.51809126,1.0,Azadirachta indica
0.51730216,0.0,Azadirachta indica
0.530837,0.0,Azadirachta indica
0.52729213,0.0,Azadirachta indica
0.5171172,0.0,Azadirachta indica
0.5147095,0.0,Azadirachta indica
0.512775,1.0,Azadirachta indica
0.56591725,1.0,Azadirachta indica
0.51646537,1.0,Azadirachta indica
0.467917,0.0,Azadirachta indica
0.5168879,0.0,Azadirachta indica
0.47814083,0.0,Azadirachta indica
0.5224613,0.0,Azadirachta indica
0.54652137,1.0,Azadirachta indica
0.5371131,0.0,Azadirachta indica
0.51971674,0.0,Azadirachta indica
0.5141005,0.0,Azadirachta indica
0.5084793,0.0,Azadirachta indica
0.51487416,0.0,Azadirachta indica
0.5188009,0.0,Azadirachta indica
0.54209846,0.0,Azadirachta indica
0.51553345,1.0,Azadirachta indica
0.51903725,1.0,Azadirachta indica
0.49458018,0.0,Azadirachta indica
0.51355743,0.0,Azadirachta indica
0.5011898,1.0,Azadirachta indica
0.5129461,0.0,Azadirachta indica
0.50571424,1.0,Azadirachta indica
0.5005156,1.0,Azadirachta indica
0.5250554,0.0,Azadirachta indica
0.52125275,0.0,Azadirachta indica
0.49957222,0.0,Azadirachta indica
0.50376,1.0,Azadirachta indica
0.4814104,0.0,Azadirachta indica
0.5189711,1.0,Azadirachta indica
0.5430454,0.0,Azadirachta indica
0.5219246,0.0,Azadirachta indica
0.49114943,0.0,Azadirachta indica
0.53671694,0.0,Azadirachta indica
0.5068919,1.0,Azadirachta indica
0.5059043,1.0,Azadirachta indica
0.4987404,0.0,Azadirachta indica
0.49749863,1.0,Azadirachta indica
0.4929196,1.0,Azadirachta indica
0.50897443,1.0,Azadirachta indica
0.5174697,1.0,Azadirachta indica
0.52041054,1.0,Azadirachta indica
0.5211039,0.0,Azadirachta indica
0.5209949,0.0,Azadirachta indica
0.5157905,1.0,Azadirachta indica
0.51519346,0.0,Azadirachta indica
0.5049525,0.0,Azadirachta indica
0.53625154,0.0,Azadirachta indica
0.52374315,0.0,Azadirachta indica
0.5225183,0.0,Azadirachta indica
0.53372395,1.0,Azadirachta indica
0.5745788,1.0,Azadirachta indica
0.51131403,1.0,Azadirachta indica
0.5031266,1.0,Azadirachta indica
0.5377887,1.0,Azadirachta indica
0.49925736,0.0,Azadirachta indica
0.5123489,0.0,Azadirachta indica
0.5176811,1.0,Azadirachta indica
0.5488533,0.0,Azadirachta indica
0.5245351,1.0,Azadirachta indica
0.51075965,0.0,Azadirachta indica
0.51631683,1.0,Azadirachta indica
0.52907366,0.0,Azadirachta indica
0.5203971,0.0,Azadirachta indica
0.51532596,1.0,Azadirachta indica
0.524278,0.0,Azadirachta indica
0.50522906,1.0,Azadirachta indica
0.50975126,1.0,Azadirachta indica
0.5141751,0.0,Azadirachta indica
0.48985213,0.0,Azadirachta indica
0.529443,0.0,Azadirachta indica
0.5007702,1.0,Azadirachta indica
0.50333893,1.0,Azadirachta indica
0.532591,1.0,Azadirachta indica
0.52378255,1.0,Azadirachta indica
0.5013066,0.0,Azadirachta indica
0.513479,0.0,Azadirachta indica
0.53179574,1.0,Azadirachta indica
0.51648307,1.0,Azadirachta indica
0.5148212,1.0,Azadirachta indica
0.5384449,0.0,Azadirachta indica
0.51089025,0.0,Azadirachta indica
0.5476356,0.0,Azadirachta indica
0.5303864,0.0,Azadirachta indica
0.5143582,0.0,Azadirachta indica
0.55398816,0.0,Azadirachta indica
0.5469873,0.0,Azadirachta indica
0.49232143,1.0,Azadirachta indica
0.5187354,0.0,Azadirachta indica
0.50303584,0.0,Azadirachta indica
0.51230663,1.0,Azadirachta indica
0.52603996,0.0,Azadirachta indica
0.525078,0.0,Azadirachta indica
0.51501536,0.0,Azadirachta indica
0.5111171,1.0,Azadirachta indica
0.5257106,0.0,Azadirachta indica
0.4849364,0.0,Azadirachta indica
0.5241835,1.0,Azadirachta indica
0.521517,0.0,Azadirachta indica
0.509753,0.0,Azadirachta indica
0.5070844,0.0,Azadirachta indica
0.505461,0.0,Azadirachta indica
0.5397154,1.0,Azadirachta indica
0.53168505,0.0,Azadirachta indica
0.49314532,0.0,Azadirachta indica
0.50187415,1.0,Azadirachta indica
0.50586486,0.0,Azadirachta indica
0.5346783,1.0,Azadirachta indica
0.50842214,0.0,Azadirachta indica
0.51933956,0.0,Azadirachta indica
0.5163896,1.0,Azadirachta indica
0.4457558,0.0,Azadirachta indica
0.51603174,1.0,Azadirachta indica
0.522275,0.0,Azadirachta indica
0.51709795,0.0,Azadirachta indica
0.50404185,1.0,Azadirachta indica
0.50217825,0.0,Azadirachta indica
0.52530646,1.0,Azadirachta indica
0.5072045,1.0,Azadirachta indica
0.5255992,1.0,Azadirachta indica
0.5363329,1.0,Azadirachta indica
0.5204414,0.0,Azadirachta indica
0.5146531,0.0,Azadirachta indica
0.5457535,0.0,Azadirachta indica
0.5064316,0.0,Azadirachta indica
0.51778173,1.0,Azadirachta indica
0.50714827,0.0,Azadirachta indica
0.50049376,1.0,Azadirachta indica
0.49325266,0.0,Azadirachta indica
0.5420747,1.0,Azadirachta indica
0.51866585,1.0,Azadirachta indica
0.5174857,0.0,Azadirachta indica
0.50554377,0.0,Azadirachta indica
0.5271893,1.0,Azadirachta indica
0.47710982,1.0,Azadirachta indica
0.52131194,0.0,Azadirachta indica
0.5201674,1.0,Azadirachta indica
0.50999904,0.0,Azadirachta indica
0.5116428,0.0,Azadirachta indica
0.5083239,1.0,Azadirachta indica
0.52986217,1.0,Azadirachta indica
0.5008116,1.0,Azadirachta indica
0.4941235,1.0,Azadirachta indica
0.5237114,1.0,Azadirachta indica
0.5073903,1.0,Azadirachta indica
0.49666387,0.0,Azadirachta indica
0.54071087,0.0,Azadirachta indica
0.5183059,0.0,Azadirachta indica
0.50166976,0.0,Azadirachta indica
0.5036413,0.0,Azadirachta indica
0.49961072,1.0,Azadirachta indica
0.5543213,0.0,Azadirachta indica
0.50341994,0.0,Azadirachta indica
0.49846053,1.0,Azadirachta indica
0.5468439,0.0,Azadirachta indica
0.5115797,1.0,Azadirachta indica
0.5174823,0.0,Azadirachta indica
0.5337587,0.0,Azadirachta indica
0.51648945,0.0,Azadirachta indica
0.5236992,1.0,Azadirachta indica
0.5061658,0.0,Azadirachta indica
0.52107936,0.0,Azadirachta indica
0.5092756,1.0,Azadirachta indica
0.51384914,0.0,Azadirachta indica
0.5445596,0.0,Azadirachta indica
0.5576697,1.0,Azadirachta indica
0.52008134,0.0,Azadirachta indica
0.522392,1.0,Azadirachta indica
0.5257723,0.0,Azadirachta indica
0.52995247,1.0,Azadirachta indica
0.53241146,1.0,Azadirachta indica
0.4927027,0.0,Azadirachta indica
0.51658267,0.0,Azadirachta indica
0.49035838,0.0,Azadirachta indica
0.5335226,0.0,Azadirachta indica
0.5358661,1.0,Azadirachta indica
0.51845074,0.0,Azadirachta indica
0.5480302,0.0,Azadirachta indica
0.5049629,0.0,Azadirachta indica
0.49157065,1.0,Azadirachta indica
0.5040177,0.0,Azadirachta indica
0.4974557,0.0,Azadirachta indica
0.51441455,0.0,Azadirachta indica
0.52929395,0.0,Azadirachta indica
0.5024016,1.0,Azadirachta indica
0.538734,0.0,Azadirachta indica
0.48819852,0.0,Azadirachta indica
0.48708156,0.0,Azadirachta indica
0.519703,0.0,Azadirachta indica
0.51311237,1.0,Azadirachta indica
0.53152394,1.0,Azadirachta indica
0.5256263,1.0,Azadirachta indica
0.5279848,0.0,Azadirachta indica
0.519952,0.0,Azadirachta indica
0.51290685,1.0,Azadirachta indica
0.51949745,0.0,Azadirachta indica
0.2020389,1.0,Azadirachta indica
0.51556766,0.0,Azadirachta indica
0.48885438,1.0,Azadirachta indica
0.50805676,1.0,Azadirachta indica
0.49723765,0.0,Azadirachta indica
0.50177693,0.0,Azadirachta indica
0.49773815,0.0,Azadirachta indica
0.53166604,0.0,Azadirachta indica
0.52680635,0.0,Azadirachta indica
0.503424,0.0,Azadirachta indica
0.5076862,0.0,Azadirachta indica
0.51590776,0.0,Azadirachta indica
0.5096505,0.0,Azadirachta indica
0.50682217,0.0,Azadirachta indica
0.503771,1.0,Azadirachta indica
0.49450228,1.0,Azadirachta indica
0.52966726,0.0,Azadirachta indica
0.49595496,0.0,Azadirachta indica
0.5304768,0.0,Azadirachta indica
0.53115034,0.0,Azadirachta indica
0.5653372,0.0,Azadirachta indica
0.5346847,0.0,Azadirachta indica
0.52805656,1.0,Azadirachta indica
0.5577799,0.0,Azadirachta indica
0.45677778,1.0,Azadirachta indica
0.5218435,1.0,Azadirachta indica
0.50161934,0.0,Azadirachta indica
0.51602834,0.0,Azadirachta indica
0.5296152,0.0,Azadirachta indica
0.5076006,1.0,Azadirachta indica
0.5080729,1.0,Azadirachta indica
0.5158963,0.0,Azadirachta indica
0.50465953,0.0,Azadirachta indica
0.50553894,0.0,Azadirachta indica
0.5122993,1.0,Azadirachta indica
0.51486874,0.0,Azadirachta indica
0.51025945,0.0,Azadirachta indica
0.49934807,1.0,Azadirachta indica
0.5229766,1.0,Azadirachta indica
0.5071914,1.0,Azadirachta indica
0.5204456,0.0,Azadirachta indica
0.51917183,0.0,Azadirachta indica
0.5036464,0.0,Azadirachta indica
0.507402,0.0,Azadirachta indica
0.5278254,0.0,Azadirachta indica
0.506758,0.0,Azadirachta indica
0.50337553,0.0,Azadirachta indica
0.50292253,1.0,Azadirachta indica
0.5167586,1.0,Azadirachta indica
0.52322274,0.0,Azadirachta indica
0.52220017,0.0,Azadirachta indica
0.5217483,1.0,Azadirachta indica
0.5158338,1.0,Azadirachta indica
0.49809867,1.0,Azadirachta indica
0.51816136,0.0,Azadirachta indica
0.51309216,0.0,Azadirachta indica
0.525777,1.0,Azadirachta indica
0.5177303,0.0,Azadirachta indica
0.5017954,0.0,Azadirachta indica
0.49290836,0.0,Azadirachta indica
0.5266827,0.0,Azadirachta indica
0.56883365,1.0,Azadirachta indica
0.5181477,1.0,Azadirachta indica
0.50560856,1.0,Azadirachta indica
0.52823645,1.0,Azadirachta indica
0.5484748,1.0,Azadirachta indica
0.5064084,0.0,Azadirachta indica
0.5422756,0.0,Azadirachta indica
0.5123499,1.0,Azadirachta indica
0.52149695,0.0,Azadirachta indica
0.5109251,0.0,Azadirachta indica
0.51857334,0.0,Azadirachta indica
0.5169386,1.0,Azadirachta indica
0.51515496,0.0,Azadirachta indica
0.54361606,1.0,Azadirachta indica
0.5216631,0.0,Azadirachta indica
0.51775855,0.0,Azadirachta indica
0.5195983,0.0,Azadirachta indica
0.5215601,0.0,Azadirachta indica
0.5302946,0.0,Azadirachta indica
0.51419574,0.0,Azadirachta indica
0.5372748,0.0,Azadirachta indica
0.50219625,0.0,Azadirachta indica
0.51221484,1.0,Azadirachta indica
0.51595277,1.0,Azadirachta indica
0.51175123,0.0,Azadirachta indica
0.5177799,1.0,Azadirachta indica
0.5294923,1.0,Azadirachta indica
0.5293329,0.0,Azadirachta indica
0.51874936,0.0,Azadirachta indica
0.5216568,0.0,Azadirachta indica
0.523419,0.0,Azadirachta indica
0.518494,1.0,Azadirachta indica
0.5257614,1.0,Azadirachta indica
0.546115,0.0,Azadirachta indica
0.50646603,1.0,Azadirachta indica
0.5127277,1.0,Azadirachta indica
0.49326375,0.0,Azadirachta indica
0.520522,1.0,Azadirachta indica
0.5384639,0.0,Azadirachta indica
0.5416591,1.0,Azadirachta indica
0.510983,0.0,Azadirachta indica
0.51407456,1.0,Azadirachta indica
0.53536475,0.0,Azadirachta indica
0.50975055,1.0,Azadirachta indica
0.4984813,0.0,Azadirachta indica
0.5429126,1.0,Azadirachta indica
0.5528597,0.0,Azadirachta indica
0.48969942,1.0,Azadirachta indica
0.52050734,1.0,Azadirachta indica
0.52790546,0.0,Azadirachta indica
0.5332255,0.0,Azadirachta indica
0.51025605,0.0,Azadirachta indica
0.5267655,0.0,Azadirachta indica
0.5185656,0.0,Azadirachta indica
0.5329643,0.0,Azadirachta indica
0.5156757,0.0,Azadirachta indica
0.5140801,0.0,Azadirachta indica
0.51344246,1.0,Azadirachta indica
0.5090891,0.0,Azadirachta indica
0.522732,0.0,Azadirachta indica
0.5046962,1.0,Azadirachta indica
0.52332425,0.0,Azadirachta indica
0.5341207,0.0,Azadirachta indica
0.52825457,0.0,Azadirachta indica
0.50453717,1.0,Azadirachta indica
0.5702454,1.0,Azadirachta indica
0.51823145,0.0,Azadirachta indica
